,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
32,1.05,1.05,2016-08-29,1.11,1.00,1.025,VMRI,96000
33,1.03,1.03,2016-08-26,1.18,0.935,1.175,VMRI,364600
34,1.17,1.17,2016-08-25,1.29,1.12,1.185,VMRI,312900
35,1.185,1.185,2016-08-24,1.31,1.10,1.12,VMRI,448000
36,1.12,1.12,2016-08-23,1.12,1.03,1.03,VMRI,218000
37,1.03,1.03,2016-08-22,1.05,0.96,0.97,VMRI,178900
38,0.96,0.96,2016-08-19,0.99,0.955,0.985,VMRI,59100
39,0.9615,0.9615,2016-08-18,0.995,0.92,0.99,VMRI,62100
40,0.99,0.99,2016-08-17,1.00,0.85,0.915,VMRI,219300
41,0.92,0.92,2016-08-16,0.99,0.90,0.99,VMRI,97400
42,0.95,0.95,2016-08-15,1.06,0.90,1.045,VMRI,196400
43,1.04,1.04,2016-08-12,1.09,0.90,0.92,VMRI,276800
44,0.88,0.88,2016-08-11,0.98,0.86,0.91495,VMRI,287800
45,0.92,0.92,2016-08-10,0.965,0.89,0.93745,VMRI,389600
46,0.97,0.97,2016-08-09,1.11,0.95,1.11,VMRI,519800
47,1.10,1.10,2016-08-08,1.30,1.02,1.29,VMRI,604600
48,1.31,1.31,2016-08-05,1.45,1.25,1.37,VMRI,427600
49,1.45,1.45,2016-08-04,1.56,1.42,1.545,VMRI,294600
50,1.56,1.56,2016-08-03,1.5799,1.50,1.53,VMRI,63400
51,1.59,1.59,2016-08-02,1.70,1.54,1.64,VMRI,98700
52,1.60,1.60,2016-08-01,1.66,1.52,1.595,VMRI,181500
53,1.605,1.605,2016-07-29,1.66,1.59,1.61,VMRI,108200
54,1.58,1.58,2016-07-28,1.71,1.52,1.70,VMRI,253900
55,1.70,1.70,2016-07-27,1.73,1.61,1.73,VMRI,202000
56,1.73,1.73,2016-07-26,1.88,1.72,1.78,VMRI,513000
57,1.68,1.68,2016-07-25,1.75,1.46,1.48,VMRI,426800
58,1.47,1.47,2016-07-22,1.53,1.34,1.53,VMRI,464300
59,1.52,1.52,2016-07-21,1.63,1.51,1.59,VMRI,188800
60,1.58,1.58,2016-07-20,1.687,1.54,1.62,VMRI,256800
61,1.59,1.59,2016-07-19,1.64,1.56,1.595,VMRI,261800
62,1.68,1.68,2016-07-18,1.90,1.55,1.875,VMRI,649200
63,1.95,1.95,2016-07-15,1.98,1.75,1.965,VMRI,204200
64,1.93,1.93,2016-07-14,2.005,1.85,1.865,VMRI,572000
65,1.85,1.85,2016-07-13,1.98,1.50,1.88,VMRI,934800
66,2.00,2.00,2016-07-12,2.49,1.80,2.355,VMRI,2177400
67,2.40,2.40,2016-07-11,2.438,1.85,2.00,VMRI,1406600
68,1.97,1.97,2016-07-08,1.99,1.79,1.80,VMRI,887900
69,1.80,1.80,2016-07-07,1.86,1.585,1.60,VMRI,815900
70,1.59,1.59,2016-07-06,1.62,1.44,1.50,VMRI,629700
71,1.47,1.47,2016-07-05,1.53,1.15,1.335,VMRI,727400
72,1.35,1.35,2016-07-04,1.35,1.35,1.35,VMRI,000
73,1.35,1.35,2016-07-01,1.62,1.03,1.27,VMRI,1635600
74,1.18,1.18,2016-06-30,1.40,0.90,1.335,VMRI,2068500
75,1.40,1.40,2016-06-29,2.22,1.37,2.22,VMRI,1613500
76,2.25,2.25,2016-06-28,3.43,1.66,2.805,VMRI,3531400
77,2.65,2.65,2016-06-27,2.73,1.62,1.675,VMRI,2161400
78,1.73,1.73,2016-06-24,1.74,1.37,1.425,VMRI,1004500
79,1.52,1.52,2016-06-23,1.68,1.35,1.62,VMRI,1312300
80,1.62,1.62,2016-06-22,1.70,1.183,1.265,VMRI,1650400
81,1.27,1.27,2016-06-21,1.28,1.11,1.17,VMRI,765500
82,1.15,1.15,2016-06-20,1.22,1.05,1.055,VMRI,612300
83,1.04,1.04,2016-06-17,1.10,0.92,0.92,VMRI,518600
84,0.91,0.91,2016-06-16,0.9995,0.80,0.98975,VMRI,474200
85,1.04,1.04,2016-06-15,1.30,0.94,1.295,VMRI,1270900
86,1.28,1.28,2016-06-14,1.48,0.79,0.805,VMRI,2205800
87,0.78,0.78,2016-06-13,0.82,0.64,0.6675,VMRI,818700
88,0.645,0.645,2016-06-10,0.66,0.635,0.6501,VMRI,631000
89,0.645,0.645,2016-06-09,0.645,0.60,0.62,VMRI,390400
90,0.599,0.599,2016-06-08,0.61,0.59,0.61,VMRI,230000
91,0.605,0.605,2016-06-07,0.655,0.58,0.62,VMRI,372600
92,0.64,0.64,2016-06-06,0.668,0.58,0.668,VMRI,492100
93,0.62,0.62,2016-06-03,0.67,0.57,0.67,VMRI,696000
94,0.56,0.56,2016-06-02,0.65,0.56,0.58,VMRI,398300
95,0.57,0.57,2016-06-01,0.585,0.545,0.555,VMRI,389400
96,0.5501,0.5501,2016-05-31,0.56,0.49,0.5125,VMRI,167100
97,0.529,0.529,2016-05-30,0.529,0.529,0.529,VMRI,000
98,0.529,0.529,2016-05-27,0.56,0.49,0.56,VMRI,172900
99,0.545,0.545,2016-05-26,0.55,0.49,0.49,VMRI,192400
100,0.52,0.52,2016-05-25,0.54,0.50,0.54,VMRI,82500
101,0.53,0.53,2016-05-24,0.58,0.5191,0.55,VMRI,97400
102,0.53,0.53,2016-05-23,0.535,0.51,0.51,VMRI,54500
103,0.51,0.51,2016-05-20,0.60,0.51,0.60,VMRI,124200
104,0.5999,0.5999,2016-05-19,0.5999,0.55,0.56,VMRI,192300
105,0.555,0.555,2016-05-18,0.5671,0.54,0.55,VMRI,95800
106,0.54,0.54,2016-05-17,0.60,0.50,0.50,VMRI,93800
107,0.51,0.51,2016-05-16,0.52,0.415,0.51,VMRI,24500
108,0.51,0.51,2016-05-13,0.51,0.39,0.39,VMRI,30500
109,0.45,0.45,2016-05-12,0.45,0.335,0.39,VMRI,65200
110,0.38,0.38,2016-05-11,0.38,0.25,0.27,VMRI,62600
111,0.33,0.33,2016-05-10,0.36,0.30,0.36,VMRI,13900
112,0.36,0.36,2016-05-09,0.40,0.30,0.40,VMRI,23300
113,0.37,0.37,2016-05-06,0.40,0.34,0.36,VMRI,77700
114,0.395,0.395,2016-05-05,0.41,0.36,0.41,VMRI,42800
115,0.40435,0.40435,2016-05-04,0.472,0.3887,0.472,VMRI,25000
116,0.472,0.472,2016-05-03,0.505,0.36,0.50,VMRI,76900
117,0.59,0.59,2016-05-02,0.75,0.525,0.701,VMRI,399500
118,0.67,0.67,2016-04-29,0.67,0.5999,0.5999,VMRI,126300
119,0.57,0.57,2016-04-28,0.649,0.40,0.40,VMRI,257600
120,0.395,0.395,2016-04-27,0.499,0.2505,0.289,VMRI,93200
121,0.24,0.24,2016-04-26,0.25,0.22,0.2378,VMRI,101700
122,0.22,0.22,2016-04-25,0.23,0.205,0.205,VMRI,12100
123,0.2155,0.2155,2016-04-22,0.2155,0.2155,0.2155,VMRI,1000
124,0.23,0.23,2016-04-21,0.234,0.22,0.222,VMRI,14900
125,0.22,0.22,2016-04-20,0.22,0.22,0.22,VMRI,6500
126,0.20,0.20,2016-04-19,0.20,0.20,0.20,VMRI,3200
127,0.20,0.20,2016-04-18,0.21,0.20,0.21,VMRI,21900
128,0.21,0.21,2016-04-15,0.21,0.21,0.21,VMRI,000
129,0.21,0.21,2016-04-14,0.21,0.21,0.21,VMRI,1300
130,0.218,0.218,2016-04-13,0.218,0.21,0.218,VMRI,2300
131,0.218,0.218,2016-04-12,0.219,0.2001,0.219,VMRI,8800
132,0.20,0.20,2016-04-11,0.234,0.20,0.22,VMRI,2300
133,0.20,0.20,2016-04-08,0.20,0.20,0.20,VMRI,000
134,0.20,0.20,2016-04-07,0.20,0.20,0.20,VMRI,1500
135,0.21,0.21,2016-04-06,0.22,0.21,0.2175,VMRI,3400
136,0.20,0.20,2016-04-05,0.20,0.20,0.20,VMRI,300
137,0.21655,0.21655,2016-04-04,0.234,0.20,0.20,VMRI,4700
138,0.2165,0.2165,2016-04-01,0.2165,0.20,0.20,VMRI,38800
139,0.20,0.20,2016-03-31,0.2061,0.20,0.2061,VMRI,4200
140,0.2061,0.2061,2016-03-30,0.2061,0.2061,0.2061,VMRI,400
141,0.2199,0.2199,2016-03-29,0.22,0.20995,0.22,VMRI,3400
142,0.2199,0.2199,2016-03-28,0.2199,0.20,0.20,VMRI,1300
143,0.2199,0.2199,2016-03-25,0.2199,0.2199,0.2199,VMRI,000
144,0.2199,0.2199,2016-03-24,0.2289,0.20,0.22,VMRI,49000
145,0.24341,0.24341,2016-03-23,0.2499,0.23621,0.23621,VMRI,9200
146,0.25,0.25,2016-03-22,0.276,0.203,0.2293,VMRI,15000
147,0.203,0.203,2016-03-21,0.234,0.20,0.202,VMRI,21100
148,0.234,0.234,2016-03-18,0.235,0.2001,0.235,VMRI,6000
149,0.201,0.201,2016-03-17,0.201,0.201,0.201,VMRI,4000
150,0.23,0.23,2016-03-16,0.238,0.201,0.238,VMRI,22800
151,0.238,0.238,2016-03-15,0.238,0.215,0.2265,VMRI,2100
152,0.215,0.215,2016-03-14,0.238,0.21,0.238,VMRI,6200
153,0.238,0.238,2016-03-11,0.238,0.21,0.21,VMRI,1500
154,0.224,0.224,2016-03-10,0.224,0.224,0.224,VMRI,500
155,0.237,0.237,2016-03-09,0.237,0.2001,0.2001,VMRI,2300
156,0.21868,0.21868,2016-03-08,0.232,0.211,0.232,VMRI,13800
157,0.225,0.225,2016-03-07,0.25,0.201,0.201,VMRI,9900
158,0.225,0.225,2016-03-04,0.25,0.225,0.235,VMRI,11600
159,0.2211,0.2211,2016-03-03,0.2499,0.22,0.2201,VMRI,13800
160,0.2001,0.2001,2016-03-02,0.2389,0.2001,0.21,VMRI,11300
161,0.2001,0.2001,2016-03-01,0.245,0.2001,0.245,VMRI,22300
162,0.222,0.222,2016-02-29,0.222,0.222,0.222,VMRI,000
163,0.222,0.222,2016-02-26,0.24,0.222,0.24,VMRI,8900
164,0.24,0.24,2016-02-25,0.24,0.238,0.24,VMRI,5000
165,0.2399,0.2399,2016-02-24,0.24,0.22995,0.24,VMRI,3200
166,0.24,0.24,2016-02-23,0.24,0.21,0.21,VMRI,3600
167,0.21,0.21,2016-02-22,0.225,0.21,0.21,VMRI,6300
168,0.21,0.21,2016-02-19,0.21,0.20,0.20,VMRI,3600
169,0.2025,0.2025,2016-02-18,0.21,0.2025,0.205,VMRI,4900
170,0.18,0.18,2016-02-17,0.19,0.18,0.19,VMRI,5800
171,0.1825,0.1825,2016-02-16,0.185,0.176,0.176,VMRI,19200
172,0.1755,0.1755,2016-02-15,0.1755,0.1755,0.1755,VMRI,000
173,0.1755,0.1755,2016-02-12,0.1845,0.17,0.17225,VMRI,15800
174,0.16,0.16,2016-02-11,0.16,0.1515,0.1515,VMRI,7300
175,0.1503,0.1503,2016-02-10,0.1503,0.15,0.15,VMRI,3300
176,0.1525,0.1525,2016-02-09,0.1525,0.1525,0.1525,VMRI,000
177,0.1525,0.1525,2016-02-08,0.155,0.15,0.155,VMRI,5100
178,0.155,0.155,2016-02-05,0.155,0.145,0.145,VMRI,5600
179,0.155,0.155,2016-02-04,0.155,0.155,0.155,VMRI,000
180,0.155,0.155,2016-02-03,0.155,0.155,0.155,VMRI,000
181,0.155,0.155,2016-02-02,0.155,0.14,0.155,VMRI,5600
182,0.149,0.149,2016-02-01,0.158,0.14,0.158,VMRI,16700
183,0.158,0.158,2016-01-29,0.16,0.15,0.15,VMRI,8000
184,0.13,0.13,2016-01-28,0.13,0.13,0.13,VMRI,200
185,0.13,0.13,2016-01-27,0.13,0.13,0.13,VMRI,900
186,0.15,0.15,2016-01-26,0.1899,0.13599,0.13599,VMRI,20200
187,0.19,0.19,2016-01-25,0.19,0.19,0.19,VMRI,000
188,0.19,0.19,2016-01-22,0.195,0.163,0.195,VMRI,2400
189,0.18,0.18,2016-01-21,0.18,0.18,0.18,VMRI,000
190,0.18,0.18,2016-01-20,0.18,0.113,0.11979,VMRI,3700
191,0.199,0.199,2016-01-19,0.199,0.10,0.132,VMRI,26700
192,0.132,0.132,2016-01-18,0.132,0.132,0.132,VMRI,000
193,0.132,0.132,2016-01-15,0.16595,0.132,0.132,VMRI,2100
194,0.1202,0.1202,2016-01-14,0.185,0.1202,0.185,VMRI,39800
195,0.185,0.185,2016-01-13,0.185,0.185,0.185,VMRI,3800
196,0.18545,0.18545,2016-01-12,0.18545,0.18545,0.18545,VMRI,000
197,0.18545,0.18545,2016-01-11,0.18545,0.18545,0.18545,VMRI,200
198,0.1842,0.1842,2016-01-08,0.1842,0.1842,0.1842,VMRI,000
199,0.1842,0.1842,2016-01-07,0.1842,0.1842,0.1842,VMRI,000
200,0.1842,0.1842,2016-01-06,0.1842,0.1842,0.1842,VMRI,700
201,0.1855,0.1855,2016-01-05,0.1869,0.1855,0.1869,VMRI,5400
202,0.1855,0.1855,2016-01-04,0.20,0.1855,0.20,VMRI,1700
203,0.1985,0.1985,2016-01-01,0.1985,0.1985,0.1985,VMRI,000
204,0.1985,0.1985,2015-12-31,0.1985,0.18,0.18,VMRI,10900
205,0.20,0.20,2015-12-30,0.20,0.18,0.19,VMRI,16900
206,0.1832,0.1832,2015-12-29,0.1832,0.1831,0.1831,VMRI,11100
207,0.1901,0.1901,2015-12-28,0.207,0.1901,0.207,VMRI,24700
208,0.195,0.195,2015-12-25,0.195,0.195,0.195,VMRI,000
209,0.195,0.195,2015-12-24,0.195,0.195,0.195,VMRI,3000
210,0.2098,0.2098,2015-12-23,0.2149,0.18,0.188,VMRI,29000
211,0.1825,0.1825,2015-12-22,0.199,0.17,0.199,VMRI,15400
212,0.17,0.17,2015-12-21,0.1845,0.17,0.17,VMRI,3000
213,0.165,0.165,2015-12-18,0.1999,0.165,0.1999,VMRI,3100
214,0.1642,0.1642,2015-12-17,0.1766,0.1642,0.176,VMRI,3300
215,0.1625,0.1625,2015-12-16,0.17545,0.161,0.17545,VMRI,4000
216,0.17545,0.17545,2015-12-15,0.199,0.17545,0.199,VMRI,12900
217,0.18,0.18,2015-12-14,0.18,0.18,0.18,VMRI,10500
218,0.161,0.161,2015-12-11,0.189,0.161,0.1785,VMRI,6700
219,0.18,0.18,2015-12-10,0.18,0.161,0.161,VMRI,4500
220,0.161,0.161,2015-12-09,0.1705,0.161,0.1705,VMRI,4600
221,0.1889,0.1889,2015-12-08,0.1889,0.1737,0.1737,VMRI,1600
222,0.1742,0.1742,2015-12-07,0.19,0.1742,0.19,VMRI,500
223,0.1701,0.1701,2015-12-04,0.1936,0.161,0.161,VMRI,25800
224,0.1799,0.1799,2015-12-03,0.20421,0.156,0.17,VMRI,49100
225,0.1801,0.1801,2015-12-02,0.20,0.1701,0.18,VMRI,13700
226,0.18,0.18,2015-12-01,0.20,0.14,0.14,VMRI,22000
227,0.1675,0.1675,2015-11-30,0.19,0.155,0.155,VMRI,5700
228,0.175,0.175,2015-11-27,0.175,0.175,0.175,VMRI,000
229,0.175,0.175,2015-11-26,0.175,0.175,0.175,VMRI,000
230,0.175,0.175,2015-11-25,0.175,0.175,0.175,VMRI,000
231,0.175,0.175,2015-11-24,0.189,0.152,0.17,VMRI,12100
232,0.18,0.18,2015-11-23,0.18,0.122,0.122,VMRI,16400
233,0.17,0.17,2015-11-20,0.17,0.17,0.17,VMRI,1600
234,0.17,0.17,2015-11-19,0.17,0.1561,0.16845,VMRI,25000
235,0.136,0.136,2015-11-18,0.176,0.125,0.125,VMRI,3600
236,0.20,0.20,2015-11-17,0.25,0.1231,0.25,VMRI,13700
237,0.215,0.215,2015-11-16,0.2305,0.202,0.2305,VMRI,9200
238,0.2081,0.2081,2015-11-13,0.2305,0.20,0.2305,VMRI,1400
239,0.20,0.20,2015-11-12,0.21495,0.20,0.20,VMRI,4100
240,0.2195,0.2195,2015-11-11,0.25,0.20,0.25,VMRI,3600
241,0.249,0.249,2015-11-10,0.249,0.2137,0.22,VMRI,11800
242,0.22,0.22,2015-11-09,0.2615,0.22,0.2615,VMRI,3300
243,0.2201,0.2201,2015-11-06,0.2201,0.2201,0.2201,VMRI,7000
244,0.25,0.25,2015-11-05,0.2649,0.2201,0.2649,VMRI,19400
245,0.22,0.22,2015-11-04,0.2298,0.2199,0.2199,VMRI,10700
246,0.2199,0.2199,2015-11-03,0.2201,0.21,0.2201,VMRI,12000
247,0.22,0.22,2015-11-02,0.2499,0.17,0.2499,VMRI,9300
248,0.241,0.241,2015-10-30,0.27,0.2249,0.27,VMRI,20900
249,0.24,0.24,2015-10-29,0.24,0.24,0.24,VMRI,1100
250,0.26,0.26,2015-10-28,0.26505,0.26,0.26505,VMRI,14500
251,0.2606,0.2606,2015-10-27,0.2606,0.2601,0.2601,VMRI,600
252,0.2601,0.2601,2015-10-26,0.26505,0.2601,0.2601,VMRI,8700
253,0.285,0.285,2015-10-23,0.285,0.2501,0.2501,VMRI,15400
254,0.2501,0.2501,2015-10-22,0.29,0.2501,0.29,VMRI,15000
255,0.27005,0.27005,2015-10-21,0.29,0.225,0.225,VMRI,97900
256,0.249,0.249,2015-10-20,0.269,0.18,0.26,VMRI,10500
257,0.27,0.27,2015-10-19,0.27,0.2301,0.2301,VMRI,2500
258,0.27445,0.27445,2015-10-16,0.27445,0.21,0.21,VMRI,13100
259,0.25955,0.25955,2015-10-15,0.25955,0.25955,0.25955,VMRI,000
260,0.25955,0.25955,2015-10-14,0.25955,0.25955,0.25955,VMRI,400
261,0.2699,0.2699,2015-10-13,0.2699,0.24995,0.25395,VMRI,1900
262,0.2201,0.2201,2015-10-12,0.24,0.2201,0.24,VMRI,8900
263,0.2401,0.2401,2015-10-09,0.2401,0.24,0.24,VMRI,1600
264,0.2401,0.2401,2015-10-08,0.27005,0.2401,0.2675,VMRI,2300
265,0.25,0.25,2015-10-07,0.26,0.2401,0.2538,VMRI,2800
266,0.254,0.254,2015-10-06,0.30,0.254,0.30,VMRI,1300
267,0.24,0.24,2015-10-05,0.24,0.24,0.24,VMRI,600
268,0.24,0.24,2015-10-02,0.2405,0.24,0.2405,VMRI,2000
269,0.25385,0.25385,2015-10-01,0.25385,0.2402,0.2402,VMRI,700
270,0.2401,0.2401,2015-09-30,0.2538,0.24,0.2538,VMRI,4000
271,0.2402,0.2402,2015-09-29,0.2538,0.24,0.2538,VMRI,2200
272,0.2675,0.2675,2015-09-28,0.2675,0.2675,0.2675,VMRI,000
273,0.2675,0.2675,2015-09-25,0.2675,0.25,0.25,VMRI,7000
274,0.245,0.245,2015-09-24,0.245,0.245,0.245,VMRI,1400
275,0.25,0.25,2015-09-23,0.2725,0.2401,0.2401,VMRI,19100
276,0.2402,0.2402,2015-09-22,0.26995,0.24,0.24,VMRI,6100
277,0.24,0.24,2015-09-21,0.2762,0.24,0.24,VMRI,21100
278,0.2553,0.2553,2015-09-18,0.2771,0.2551,0.2551,VMRI,1300
279,0.2501,0.2501,2015-09-17,0.299,0.2451,0.27505,VMRI,5200
280,0.2649,0.2649,2015-09-16,0.2649,0.2503,0.2503,VMRI,10900
281,0.2501,0.2501,2015-09-15,0.28,0.2501,0.2799,VMRI,3700
282,0.27,0.27,2015-09-14,0.289,0.2501,0.2701,VMRI,8200
283,0.28,0.28,2015-09-11,0.295,0.2501,0.27455,VMRI,8000
284,0.299,0.299,2015-09-10,0.30,0.299,0.30,VMRI,19400
285,0.2999,0.2999,2015-09-09,0.2999,0.2701,0.2701,VMRI,1700
286,0.2701,0.2701,2015-09-08,0.28505,0.2701,0.28505,VMRI,10200
287,0.28955,0.28955,2015-09-07,0.28955,0.28955,0.28955,VMRI,000
288,0.28955,0.28955,2015-09-04,0.3099,0.2701,0.2701,VMRI,4800
289,0.27,0.27,2015-09-03,0.30,0.26,0.30,VMRI,4900
290,0.30,0.30,2015-09-02,0.33,0.30,0.33,VMRI,14100
291,0.31,0.31,2015-09-01,0.325,0.305,0.32,VMRI,13900
292,0.31,0.31,2015-08-31,0.33,0.31,0.33,VMRI,6900
293,0.3295,0.3295,2015-08-28,0.34,0.24,0.24,VMRI,35700
294,0.27505,0.27505,2015-08-27,0.29,0.26,0.29,VMRI,8000
295,0.28505,0.28505,2015-08-26,0.28505,0.28505,0.28505,VMRI,300
296,0.29,0.29,2015-08-25,0.322,0.26,0.26,VMRI,28300
297,0.265,0.265,2015-08-24,0.3225,0.22,0.3225,VMRI,21900
298,0.3225,0.3225,2015-08-21,0.3225,0.28,0.30125,VMRI,49600
299,0.30,0.30,2015-08-20,0.36,0.2112,0.36,VMRI,23600
300,0.33,0.33,2015-08-19,0.365,0.3112,0.34,VMRI,4800
301,0.34,0.34,2015-08-18,0.34,0.34,0.34,VMRI,300
302,0.3401,0.3401,2015-08-17,0.3401,0.32,0.32,VMRI,4500
303,0.39,0.39,2015-08-14,0.39,0.3112,0.36005,VMRI,54900
304,0.40,0.40,2015-08-13,0.40,0.3201,0.40,VMRI,6000
305,0.40,0.40,2015-08-12,0.40,0.3495,0.3495,VMRI,21300
306,0.35,0.35,2015-08-11,0.3556,0.3112,0.33065,VMRI,15100
307,0.3112,0.3112,2015-08-10,0.34,0.3112,0.315,VMRI,13400
308,0.308,0.308,2015-08-07,0.308,0.27,0.27,VMRI,18300
309,0.308,0.308,2015-08-06,0.309,0.27,0.309,VMRI,9900
310,0.29,0.29,2015-08-05,0.31,0.2501,0.2501,VMRI,62000
311,0.2501,0.2501,2015-08-04,0.33,0.25,0.25,VMRI,15200
312,0.29,0.29,2015-08-03,0.39,0.25,0.30,VMRI,26500
313,0.33,0.33,2015-07-31,0.38755,0.30,0.36,VMRI,19800
314,0.395,0.395,2015-07-30,0.42,0.37,0.37,VMRI,1700
315,0.42,0.42,2015-07-29,0.42,0.36,0.36,VMRI,23300
316,0.361,0.361,2015-07-28,0.417,0.35,0.417,VMRI,35100
317,0.42,0.42,2015-07-27,0.4305,0.406,0.43,VMRI,30900
318,0.431,0.431,2015-07-24,0.4575,0.418,0.455,VMRI,17100
319,0.455,0.455,2015-07-23,0.461,0.455,0.46,VMRI,17100
320,0.46,0.46,2015-07-22,0.465,0.46,0.46,VMRI,5000
321,0.465,0.465,2015-07-21,0.468,0.44,0.44,VMRI,8900
322,0.435,0.435,2015-07-20,0.475,0.435,0.455,VMRI,23200
323,0.455,0.455,2015-07-17,0.455,0.435,0.4475,VMRI,65500
324,0.45,0.45,2015-07-16,0.4775,0.435,0.4775,VMRI,32200
325,0.47,0.47,2015-07-15,0.5025,0.43,0.5025,VMRI,30500
326,0.5025,0.5025,2015-07-14,0.52,0.485,0.485,VMRI,19100
327,0.49,0.49,2015-07-13,0.53,0.49,0.51,VMRI,10100
328,0.49,0.49,2015-07-10,0.51,0.481,0.481,VMRI,13000
329,0.48,0.48,2015-07-09,0.50,0.48,0.48,VMRI,17200
330,0.48,0.48,2015-07-08,0.50,0.48,0.49,VMRI,5100
331,0.49,0.49,2015-07-07,0.49,0.43,0.45,VMRI,32900
332,0.45,0.45,2015-07-06,0.51,0.42,0.42,VMRI,16700
333,0.4367,0.4367,2015-07-03,0.4367,0.4367,0.4367,VMRI,000
334,0.4367,0.4367,2015-07-02,0.52,0.4367,0.452,VMRI,17100
335,0.43,0.43,2015-07-01,0.48,0.42,0.48,VMRI,12500
336,0.49,0.49,2015-06-30,0.565,0.41,0.565,VMRI,90500
337,0.53,0.53,2015-06-29,0.55,0.53,0.545,VMRI,11000
338,0.527,0.527,2015-06-26,0.527,0.501,0.51,VMRI,19800
339,0.51625,0.51625,2015-06-25,0.557,0.505,0.55,VMRI,31700
340,0.54,0.54,2015-06-24,0.585,0.54,0.57,VMRI,21400
341,0.575,0.575,2015-06-23,0.601,0.57,0.598,VMRI,18900
342,0.5745,0.5745,2015-06-22,0.59,0.46,0.505,VMRI,42600
343,0.505,0.505,2015-06-19,0.56,0.453,0.51,VMRI,47700
344,0.60,0.60,2015-06-18,0.6275,0.45,0.60,VMRI,50900
345,0.60,0.60,2015-06-17,0.6275,0.57,0.57,VMRI,18200
346,0.623,0.623,2015-06-16,0.62755,0.62,0.6251,VMRI,22900
347,0.6301,0.6301,2015-06-15,0.669,0.625,0.657,VMRI,18100
348,0.645,0.645,2015-06-12,0.6899,0.624,0.625,VMRI,48600
349,0.63,0.63,2015-06-11,0.63,0.5709,0.5759,VMRI,68700
350,0.59,0.59,2015-06-10,0.6499,0.551,0.551,VMRI,65700
351,0.58,0.58,2015-06-09,0.6599,0.54,0.55,VMRI,102800
352,0.665,0.665,2015-06-08,0.69,0.5595,0.578,VMRI,102300
353,0.5455,0.5455,2015-06-05,0.578,0.541,0.578,VMRI,55100
354,0.5421,0.5421,2015-06-04,0.65,0.49,0.495,VMRI,300500
355,0.48,0.48,2015-06-03,0.51,0.40,0.40,VMRI,59100
356,0.40,0.40,2015-06-02,0.44,0.35,0.35,VMRI,91900
357,0.349,0.349,2015-06-01,0.444,0.28,0.4325,VMRI,388400
358,0.43,0.43,2015-05-29,0.48,0.43,0.44,VMRI,199300
359,0.456,0.456,2015-05-28,0.63,0.41,0.63,VMRI,968200
360,0.6265,0.6265,2015-05-27,0.81,0.597,0.805,VMRI,915600
361,0.80,0.80,2015-05-26,0.84,0.72,0.825,VMRI,141700
362,0.84,0.84,2015-05-25,0.84,0.84,0.84,VMRI,000
363,0.84,0.84,2015-05-22,0.865,0.81,0.81,VMRI,68900
364,0.80,0.80,2015-05-21,0.815,0.68,0.68,VMRI,206600
